Date,Close,Polarity,Prediction,Subjectivity
2011-11-22,29.41,0.09710810731218904,0,0.4369397851905142
2011-11-23,28.38,0.019067775498175944,0,0.4613983935748374
2011-11-25,28.48,0.16410890773498532,0,0.4321282405334129
2011-11-28,29.16,0.11002455750162178,0,0.423768467770761
2011-11-29,28.56,0.20710277457757365,0,0.39979613448507517
2011-11-30,30.97,0.13074270948689554,0,0.495161016309273
2011-12-01,30.46,0.10290648909195756,0,0.4588529610040131
2011-12-02,32.33,-0.13302192817817815,0,0.5681498889311394
2011-12-05,33.51,0.1910100152579659,0,0.4713670250514513
2011-12-06,33.23,0.15242397019401643,0,0.5594213610612335
2011-12-07,34.0,0.07132217338266818,0,0.5108342721845391
2011-12-08,32.22,0.11844391526683176,0,0.4927714483733009
2011-12-09,33.18,0.11168773448773443,0,0.4930334006734007
2011-12-12,32.04,0.05976606720307502,0,0.3268195619285221
2011-12-13,31.29,0.11107854587542083,0,0.49550676393323545
2011-12-14,31.51,0.06360604920710522,0,0.4865125386147004
2011-12-15,31.76,0.20604772132220614,0,0.4342067769000769
2011-12-16,31.89,0.12327242822966493,0,0.46061598124098163
2011-12-19,30.7,0.1603828826775576,0,0.45963468708053484
2011-12-20,32.21,0.06625851592283823,0,0.3638689784214077
2011-12-21,32.32,0.13486570807436948,0,0.4143542757912832
2011-12-22,33.45,0.0655411556978956,0,0.3608437487277608
2011-12-23,33.57,0.1541282118856401,0,0.4971969450555512
2011-12-27,33.03,0.28012060399917554,0,0.4572212499141071
2011-12-28,32.65,0.08583846024154206,0,0.4446023683178057
2011-12-29,33.42,0.07036982617025234,0,0.5531333847129303
2011-12-30,33.25,0.043235179959656436,0,0.547856047384843
2012-01-03,34.98,-0.1260725066709281,0,0.5589626808376821
2012-01-04,34.95,0.07653423258190396,0,0.4436402980693454
2012-01-05,35.68,0.15229573605332095,0,0.4293552141853102
2012-01-06,35.36,0.16048788968739697,0,0.5108707530382396
2012-01-09,35.3,0.1303393881838835,0,0.4725287883091068
2012-01-10,36.05,0.11417588289040972,0,0.5024814688537841
2012-01-11,36.66,0.1390374452426,0,0.469813926562416
2012-01-12,36.85,0.11626812926288045,0,0.42407496498087294
2012-01-13,35.92,-0.05293162849215402,0,0.44450138280760715
2012-01-17,34.91,0.04905289314273687,0,0.4143653676920725
2012-01-18,36.54,0.08326456797128315,0,0.40930431608425105
2012-01-19,36.93,-0.02605125338495339,0,0.23527290137271675
2012-01-20,37.36,0.06265758414264527,0,0.3653525010818002
2012-01-23,37.66,0.13342093404703118,0,0.4914055887932293
2012-01-24,37.66,0.1363454086122279,0,0.46955290476315026
2012-01-25,37.6,0.11501850229030788,0,0.5427675245573921
2012-01-26,37.49,0.07612088537600849,0,0.44323964764743534
2012-01-27,37.21,0.08516078024684119,0,0.37331149558576204
2012-01-30,37.01,0.10558020805846842,0,0.4448369909765672
2012-01-31,37.3,0.09697703518400247,0,0.44945609737105446
2012-02-01,37.6,0.15725245294915996,0,0.5234431322533306
2012-02-02,37.55,0.26705564043799385,0,0.4407920980661309
2012-02-03,38.28,0.11221252797911999,0,0.4433082421834892
2012-02-06,38.14,0.09711768003746844,0,0.5067547086311638
2012-02-07,37.87,0.06868956360981583,0,0.5267747633177905
2012-02-08,38.3,0.10681059874127734,0,0.509054627655375
2012-02-09,37.86,0.11464007615178436,0,0.47432110691063745
2012-02-10,37.61,0.0676181953547649,0,0.4398222178535862
2012-02-13,38.3,0.11516643557994567,0,0.4891408189640512
2012-02-14,37.92,-0.105454857679025,0,0.48271634725387264
2012-02-15,37.4,0.0001149088734705063,0,0.44068133018047434
2012-02-16,38.0,0.06479423458278258,0,0.407019678176115
2012-02-17,38.47,0.10712772996403927,0,0.40496648171053057
2012-02-21,38.46,0.07489444726158388,0,0.42783392493262506
2012-02-22,38.07,0.1289271168993914,0,0.4657066163786088
2012-02-23,38.49,0.18582844288964476,0,0.45082328303574376
2012-02-24,38.28,0.12244864159972425,0,0.4611856070074573
2012-02-27,39.06,0.12699208779793866,0,0.4183186925367797
2012-02-28,39.21,-0.02135887520639836,0,0.46637064662064615
2012-02-29,39.24,-0.059983951491318965,0,0.4357648518120462
2012-03-01,40.37,0.0328721390766017,0,0.4408971283219909
2012-03-02,40.63,-0.040015796964607615,0,0.44507275566391
2012-03-05,40.4,0.191883261536598,0,0.5621418701068871
2012-03-06,39.32,0.16913352861060382,0,0.4595262851731603
2012-03-07,39.95,0.17163851804119024,0,0.48062824721221387
2012-03-08,40.44,0.1714892454480099,0,0.42738315399261906
2012-03-09,41.03,0.15248446902536084,0,0.34988994098606324
2012-03-12,40.54,0.1074739922534447,0,0.5105474386724382
2012-03-13,43.39,0.04149729299485128,0,0.5028985427527117
2012-03-14,43.58,0.047134859906946734,0,0.48012580773818747
2012-03-15,44.7,-0.0221903447397496,0,0.49216831575241027
2012-03-16,44.57,0.0875742225121555,0,0.47925622940057144
2012-03-19,45.0,0.006685801861687686,0,0.4541391360963084
2012-03-20,45.38,-0.06309983728655624,0,0.3985309934856835
2012-03-21,45.12,-0.023869063712123953,0,0.34152189136184624
2012-03-22,44.65,0.04564166075418378,0,0.45294728554802594
2012-03-23,45.16,0.07099325036973635,0,0.4021819482349373
2012-03-26,46.17,0.12536626525471256,0,0.4133205615357208
2012-03-27,45.89,0.08664821410404977,0,0.4660224799747224
2012-03-28,46.27,0.0793453574346861,0,0.3692595079141559
2012-03-29,45.67,0.18667567868997703,0,0.4613741582491578
2012-03-30,45.98,0.15419182417446262,0,0.5114337425448543
2012-04-02,46.13,0.16747747308071673,0,0.46367313505762786
2012-04-03,45.42,0.3177013364260753,0,0.5441604313614277
2012-04-04,44.41,0.035857087574152804,0,0.5281758575716623
2012-04-05,44.34,0.09057847785578862,0,0.492720817619977
2012-04-09,43.89,-0.023054900281790993,0,0.4704381162915826
2012-04-10,42.96,0.1333764722905273,0,0.46987535519664003
2012-04-11,44.01,0.1041438102954726,0,0.6082297352912661
2012-04-12,44.84,0.20603587407332563,0,0.4721568531806865
2012-04-13,43.21,0.12401522780280597,0,0.4650752405499284
2012-04-16,43.33,0.1051698525651802,0,0.4282991058294448
2012-04-17,43.9,0.0803199058323429,0,0.492105073767542
2012-04-18,43.29,0.12601738958583164,0,0.4871771580662426
2012-04-19,43.22,0.16990355772635998,0,0.4740324815599553
2012-04-20,42.72,0.003562937699405576,0,0.5229854376001171
2012-04-23,42.85,0.13658176210991693,0,0.4122129153239373
2012-04-24,43.28,-0.0025295061308165693,0,0.5048010866634863
2012-04-25,43.16,0.08429297569045653,0,0.4913537095935057
2012-04-26,43.8,0.1386975294688902,0,0.41038708361493104
2012-04-27,43.34,0.16806478099446862,0,0.42133110914820465
2012-04-30,42.98,0.03491833557918119,0,0.48112124218374364
2012-05-01,43.79,0.07222646881737782,0,0.46739075739075725
2012-05-02,43.2,0.10271489458254167,0,0.42651321391027225
2012-05-03,43.01,-0.1707485393117003,0,0.47328027153231805
2012-05-04,41.75,0.05371383208742959,0,0.5767068577229791
2012-05-07,41.78,0.08618025735465253,0,0.43142102185448944
2012-05-08,41.38,0.06631098861903946,0,0.40057947065489663
2012-05-09,40.64,0.127670277653128,0,0.4265789153822706
2012-05-10,40.74,-0.011590468136794489,0,0.5981887511728231
2012-05-11,36.96,-0.025000358093096087,0,0.4526433720125562
2012-05-14,35.79,-0.0075783361332579366,0,0.48674211798064815
2012-05-15,36.24,0.08003498837432366,0,0.4921225355155217
2012-05-16,35.46,0.04418252483683755,0,0.49267510292063277
2012-05-17,33.93,-0.04749659357858797,0,0.44732700693681543
2012-05-18,33.49,0.04168045585751663,0,0.47604958539090275
2012-05-21,32.51,-0.0012179458680219124,0,0.5311083218629314
2012-05-22,34.01,0.0019299918315368212,0,0.4491034882954017
2012-05-23,34.26,0.05917356057616059,0,0.4686937752668011
2012-05-24,33.97,0.020114231074900447,0,0.48539418373134796
2012-05-25,33.5,0.015616066429287631,0,0.4812728835469332
2012-05-29,33.63,0.05991200822262512,0,0.5399532839560288
2012-05-30,32.96,0.001478389383467984,0,0.49586968693226346
2012-05-31,33.15,0.04584416205073604,0,0.536832168550489
2012-06-01,31.93,-0.045833036434561075,0,0.5482656828527173
2012-06-04,31.0,0.00856547963193962,0,0.4447040381877661
2012-06-05,31.99,0.10678737432110239,0,0.4178641327264674
2012-06-06,33.07,0.021749436256156003,0,0.4675119638442761
2012-06-07,32.81,0.11036101435756113,0,0.41487268952235185
2012-06-08,33.68,-0.02243595070603995,0,0.5137512845481924
2012-06-11,32.82,0.1313221606926266,0,0.4614203075363792
2012-06-12,33.77,-0.00010919184020543641,0,0.535674681930794
2012-06-13,34.3,0.022254819689419156,0,0.5429826762932912
2012-06-14,34.65,0.0376228994331218,0,0.5608926505093238
2012-06-15,35.03,0.04295717546034537,0,0.4725449384657033
2012-06-18,34.62,0.03103347517726315,0,0.4592453280712391
2012-06-19,35.38,0.20854577885521317,0,0.5537375860877444
2012-06-20,36.45,0.12217773668786663,0,0.4912008591760212
2012-06-21,35.51,0.06427194105510663,0,0.4553509757595078
2012-06-22,35.99,0.02982772973452793,0,0.4010471026699105
2012-06-25,35.32,0.09474530160577058,0,0.4185109728234738
2012-06-26,35.71,-0.021343422478868355,0,0.4622173176386655
2012-06-27,36.78,0.023821036380459213,0,0.4999805374465809
2012-06-28,35.88,0.045097496007009324,0,0.5504655385147579
2012-06-29,35.73,0.06448441979480617,0,0.5242297293988246
2012-07-02,36.28,0.07595518539174546,0,0.4192475937457151
2012-07-03,35.88,0.12168868105095158,0,0.6918520917423762
2012-07-05,34.38,0.04330608337251835,0,0.48748233819557407
2012-07-06,33.9,-0.055541856388210575,0,0.47597771100575537
2012-07-09,33.96,0.02662103093184997,0,0.4060413304774554
2012-07-10,34.25,0.05344842725357425,0,0.4035690117797961
2012-07-11,34.59,0.11599950567347853,0,0.48057882067754526
2012-07-12,34.04,0.16933537227652198,0,0.4596196330435503
2012-07-13,36.07,0.0041251559841847885,0,0.4924877658683344
2012-07-16,35.09,0.08556867356208038,0,0.5578656786086019
2012-07-17,34.99,0.0269910808199145,0,0.5007587256851634
2012-07-18,34.96,0.05666480466871082,0,0.41156685296040774
2012-07-19,34.46,0.0796902823023404,0,0.45172315689361175
2012-07-20,33.9,0.1354946983139137,0,0.5135077728452937
2012-07-23,34.44,0.06634856009125872,0,0.4707442096022717
2012-07-24,34.73,0.06324170115782973,0,0.5152368523636606
2012-07-25,35.17,0.1021737075357867,0,0.44434870217923106
2012-07-26,35.81,0.14347793278971868,0,0.46508878467211806
2012-07-27,36.89,0.20321856731386168,0,0.454500666841578
2012-07-30,36.14,0.011772320467399646,0,0.4337947945109644
2012-07-31,36.0,-0.05390006526471049,0,0.4144237862120701
2012-08-01,36.0,0.10715934116345016,0,0.48840986819793125
2012-08-02,35.17,-0.06160727561746165,0,0.5298536105732843
2012-08-03,36.09,0.08111269228080832,0,0.5241430061707835
2012-08-06,36.3,0.08510878537702356,0,0.47465585514220354
2012-08-07,37.01,0.11518363572796664,0,0.38740147707589556
2012-08-08,37.16,0.15030048276476865,0,0.41097316958031216
2012-08-09,36.92,-0.1642153236770015,0,0.5285534179380587
2012-08-10,36.97,-0.01602355631965721,0,0.5349742161338491
2012-08-13,36.99,0.0454870814392206,0,0.36934447024410855
2012-08-14,37.1,0.0780777337741621,0,0.4746822899322904
2012-08-15,37.07,0.07875874051183177,0,0.46871604232484787
2012-08-16,37.1,-0.05614533626119929,0,0.42600905085360236
2012-08-17,36.98,0.11102152756371005,0,0.4733602239407197
2012-08-20,37.37,-0.044098509953046,0,0.5231278787878793
2012-08-21,38.04,0.09095555149338727,0,0.47926821528448654
2012-08-22,37.83,0.08800988113323198,0,0.3974412519465294
2012-08-23,37.23,0.09728564637005986,0,0.41076945412311383
2012-08-24,37.17,0.1102769441359083,0,0.48483756062233496
2012-08-27,37.23,0.1219430692914996,0,0.5000392336797863
2012-08-28,37.13,0.19156559836247336,0,0.44984882484882516
2012-08-29,37.3,0.12203963154251929,0,0.4354804151050018
2012-08-30,36.9,0.22474567352903024,0,0.4156098488226295
2012-08-31,37.14,-0.04470287657787659,0,0.4117257083923743
2012-09-04,37.01,0.13820316032710336,0,0.5446478774401491
2012-09-05,37.11,0.21200783024038788,0,0.42113634064280103
2012-09-06,38.69,0.08211210890233991,0,0.4514828897929016
2012-09-07,39.3,0.11504115577935473,0,0.4765950184016359
2012-09-10,38.76,-0.05105540105294012,0,0.46053560966810875
2012-09-11,39.6,0.08621766306997788,0,0.46753238082189763
2012-09-12,39.92,0.13621141137214665,0,0.5259164416397473
2012-09-13,41.4,0.1338416906090169,0,0.44879816895934377
2012-09-14,41.57,0.17509936677905424,0,0.4672047281422286
2012-09-17,41.19,-0.012636602934102929,0,0.3309369937469931
2012-09-18,41.26,0.10700523302755437,0,0.3837161710643847
2012-09-19,41.34,0.03409971971964856,0,0.39201551859446604
2012-09-20,41.25,-0.016082315931011178,0,0.4222967050236879
2012-09-21,40.88,-0.1421341513819297,0,0.6784646721465482
2012-09-24,41.23,0.08187523832504304,0,0.4562742738742742
2012-09-25,40.55,0.09923460033351308,0,0.42409875505002265
2012-09-26,40.24,0.09361703084255023,0,0.42934674211380464
2012-09-27,40.68,0.10048178118650058,0,0.49318802087934777
2012-09-28,40.48,0.09005053010261352,0,0.49418288501621843
2012-10-01,40.97,0.11540373911265665,0,0.420317633943005
2012-10-02,40.92,0.0838307399360568,0,0.4040656221746004
2012-10-03,40.86,0.10152855124636398,0,0.4530759446582513
2012-10-04,41.82,0.11188641511733466,0,0.42924762203608463
2012-10-05,41.71,0.05205378629612901,0,0.4123786790757681
2012-10-08,41.66,0.10655007359752713,0,0.39104150688988765
2012-10-09,41.38,0.10269760313880623,0,0.4036954634425727
2012-10-10,41.77,0.07441117527981093,0,0.5194939864174778
2012-10-11,42.1,-0.06389810570999746,0,0.38083569406743467
2012-10-12,41.62,0.04897173943703835,0,0.5260411087112896
2012-10-15,42.38,0.15827551242067414,0,0.460437462179398
2012-10-16,42.83,0.08893013969055649,0,0.4533215131918829
2012-10-17,43.32,0.042859234234234246,0,0.439808124683124
2012-10-18,43.01,0.10535020445504327,0,0.41108024681411803
2012-10-19,42.32,0.11098927777075596,0,0.4293590098060898
2012-10-22,42.09,0.10412181851408829,0,0.4921679197994994
2012-10-23,41.33,0.0950388211325711,0,0.4454155104155128
2012-10-24,41.71,0.013580801261512163,0,0.4747349800684476
2012-10-25,41.67,0.09917341150424293,0,0.4242188360565962
2012-10-26,41.16,0.10407800708408638,0,0.4499372852529846
2012-10-31,41.68,0.06381042562088216,0,0.49846666321746047
2012-11-01,42.84,0.11790557499813832,0,0.4679957164846397
2012-11-02,42.42,0.2822014892327392,0,0.5211434496590748
2012-11-05,42.27,-0.037749463074097656,0,0.3084811481148122
2012-11-06,42.88,0.004349634568669966,0,0.3560921785807635
2012-11-07,40.48,0.06882752481092881,0,0.4640948562841214
2012-11-08,40.4,0.019835316910393124,0,0.5089030702418843
2012-11-09,40.62,0.032516062241579345,0,0.47793916455716895
2012-11-12,40.58,-0.14249630416025255,0,0.602453300777935
2012-11-13,40.04,0.08747183864001097,0,0.5617239963389259
2012-11-14,39.29,0.13300619881458675,0,0.45136456355535304
2012-11-15,39.39,0.1210372193209496,0,0.3986557277231882
2012-11-16,39.53,2.7101283805068615e-05,0,0.5220381684122525
2012-11-19,40.59,0.08637007695147292,0,0.4263632491539506
2012-11-20,40.7,0.0742421494893903,0,0.46731958664498535
2012-11-21,40.73,0.08318576302832027,0,0.4569978410054746
2012-11-23,41.09,0.19711933735555745,0,0.4547959985115494
2012-11-26,40.88,0.18272510431391156,0,0.4112175554745706
2012-11-27,40.75,0.271518084004891,0,0.40260306398407025
2012-11-28,40.83,0.200880640762637,0,0.4916485322306218
2012-11-29,41.22,0.17425040061511898,0,0.4931483546153357
2012-11-30,41.08,0.12605298118859543,0,0.4505904495636637
2012-12-03,40.81,0.09486585467772968,0,0.4563190885040883
2012-12-04,40.57,0.0699447261313467,0,0.42865786829983904
2012-12-05,41.2,0.0524815904920349,0,0.4180639091934165
2012-12-06,41.47,0.04440681189242034,0,0.41356251925056814
2012-12-07,42.56,0.13494437905844162,0,0.4709888280122651
2012-12-10,42.31,0.17554530104518712,0,0.42803182649160726
2012-12-11,42.64,0.03273101417171621,0,0.43574127992676553
2012-12-12,42.77,0.13944274611270155,0,0.4540980976809714
2012-12-13,42.78,0.20943332692344868,0,0.5575245614326072
2012-12-14,42.81,0.14120160308441557,0,0.44660120174963913
2012-12-17,43.48,-0.1375814104050696,0,0.6039887321561093
2012-12-18,43.87,-0.010468643724258864,0,0.48357921038259644
2012-12-19,43.53,0.057939889751598674,0,0.4635706411497554
2012-12-20,44.53,0.08004572991446039,0,0.45939483844264384
2012-12-21,44.0,-0.038622610956472146,0,0.5271036293305206
2012-12-24,43.92,0.10177948793028979,0,0.5177420112781951
2012-12-26,43.96,0.20074584050487673,0,0.42342226047045306
2012-12-27,43.63,0.09634537580102095,0,0.41230344923893303
2012-12-28,43.24,0.11061126707309601,0,0.4375505010152664
2012-12-31,43.9691,0.1733534824184688,0,0.4404406207857133
2013-01-02,44.66,0.2359413759510508,0,0.441272181767215
2013-01-03,44.57,0.15764251934933768,0,0.4827475928112291
2013-01-04,45.36,-0.0787055773419956,0,0.5661610942476335
2013-01-07,45.41,0.07941472303895965,0,0.4293383096215137
2013-01-08,45.5,0.15637914642407275,0,0.4140971682713737
2013-01-09,45.47,0.12405400588852876,0,0.5240835122372652
2013-01-10,46.15,0.18187747375740262,0,0.4777589777905233
2013-01-11,46.14,0.10069029003760083,0,0.4233244754913274
2013-01-14,45.88,0.13645327920409564,0,0.4490075702288334
2013-01-15,46.35,0.0901160091430534,0,0.42337880691627044
2013-01-16,46.82,0.08520574890089758,0,0.48306265504130935
2013-01-17,46.44,0.06303291696894689,0,0.4478411273510243
2013-01-18,46.46,0.09444601711060803,0,0.4532384951446347
2013-01-22,46.54,0.0777207747394083,0,0.4290231171519984
2013-01-23,46.23,-0.06905297244378676,0,0.6256722718112366
2013-01-24,46.37,-0.04333850167276537,0,0.5416699404404002
2013-01-25,47.16,0.1104971227098347,0,0.5449984610649423
2013-01-28,46.64,0.13327446621949085,0,0.5215779840473094
2013-01-29,47.12,0.13601445312118252,0,0.46314842533522066
2013-01-30,47.13,0.0916408311504227,0,0.4475758324458833
2013-01-31,47.05,0.05895769696295393,0,0.4058250611667664
2013-02-01,47.85,0.09482812916279391,0,0.46025381666045867
2013-02-04,47.68,0.16645018733938677,0,0.5121961792259748
2013-02-05,48.79,0.14391341846024622,0,0.5464897827360067
2013-02-06,48.61,0.13928015844991462,0,0.44878561645510806
2013-02-07,48.23,-0.04180860318320867,0,0.5241430131642972
2013-02-08,48.63,0.02690182838536394,0,0.4782494804444543
2013-02-11,48.66,0.04151980627788916,0,0.3882989229143969
2013-02-12,49.14,-0.008287536881715251,0,0.4332766556128075
2013-02-13,48.68,0.09840899309024306,0,0.4027603341103342
2013-02-14,49.22,0.182466923816924,0,0.4975131405631412
2013-02-15,48.88,0.1370109040300747,0,0.4304932623046157
2013-02-19,49.45,0.09589765987980281,0,0.4729398002790853
2013-02-20,48.61,-0.06523119681880248,0,0.4915631519252044
2013-02-21,48.25,0.009976864001182684,0,0.5125190444997781
2013-02-22,48.91,0.09234919445070965,0,0.5081556152227524
2013-02-25,47.7,0.09176108971795115,0,0.508256682930596
2013-02-26,47.6,0.14652874369772476,0,0.5046187063448706
2013-02-27,49.28,0.06654283137129553,0,0.47870750829451236
2013-02-28,48.92,0.12584070226896676,0,0.4420077627444476
2013-03-01,48.91,0.13874721622379663,0,0.45606596240085784
2013-03-04,49.1,0.13822848158785642,0,0.5338597559847559
2013-03-05,49.49,-0.15396117432112208,0,0.6306323011509534
2013-03-06,50.03,0.08620155136251233,0,0.37067905816963626
2013-03-07,50.63,0.18346788835138328,0,0.4389976132759364
2013-03-08,50.2,0.14812132665328837,0,0.43597573686753666
2013-03-11,50.48,0.11637128325508603,0,0.4444720278743163
2013-03-12,50.28,-0.007951923042321861,0,0.3643260325616938
2013-03-13,50.16,0.1039898912373854,0,0.45475794523669144
2013-03-14,51.0,0.09990270146520101,0,0.4529343836799997
2013-03-15,50.02,0.06891732263902299,0,0.484112517836566
2013-03-18,49.51,0.059380078414032096,0,0.39249532042807506
2013-03-19,49.2,0.04286328531086587,0,0.3355758266104786
2013-03-20,49.12,-0.07502949056623187,0,0.47131767077733483
2013-03-21,48.35,-0.02443285841791024,0,0.510791167658434
2013-03-22,48.78,0.0662977002844305,0,0.5080932492851455
2013-03-25,48.52,0.11693144703538433,0,0.4356418045570027
2013-03-26,48.64,0.11976704749763009,0,0.4731275830426314
2013-03-27,47.77,0.00963832028827588,0,0.4566902285413816
2013-03-28,47.46,0.06200619629857934,0,0.4730193645989246
2013-04-01,47.83,0.27579320023410914,0,0.4509355407219046
2013-04-02,48.28,0.13603742732096819,0,0.43324834470948864
2013-04-03,46.85,0.2156213088760584,0,0.45657552376514327
2013-04-04,47.49,0.02265424458596428,0,0.3661659375199845
2013-04-05,47.91,-0.0494095091095571,0,0.5756400896634216
2013-04-08,48.58,0.14210545076616496,0,0.43953828861992117
2013-04-09,48.68,0.08696449647409471,0,0.41719546141688957
2013-04-10,49.25,0.07380243084127375,0,0.4769542296240673
2013-04-11,49.31,0.2047452127893126,0,0.49580998008753036
2013-04-12,49.01,0.12127585002351449,0,0.4492262279447998
2013-04-15,47.93,0.02801554689895291,0,0.5225592170310748
2013-04-16,48.49,0.12696980667910884,0,0.391209335722417
2013-04-17,46.79,0.12756856067325337,0,0.4399796570243587
2013-04-18,46.64,0.13706786595441833,0,0.47584627333123636
2013-04-19,47.23,0.10348289322419514,0,0.4241668907352134
2013-04-22,47.35,0.07256775494646121,0,0.5010909416654028
2013-04-23,48.17,0.15519608934732396,0,0.47569710924649217
2013-04-24,48.72,0.13596103193458947,0,0.39326222210837597
2013-04-25,49.0,0.10184610671612865,0,0.40502588037986326
2013-04-26,48.88,0.07311133268309189,0,0.3827556873853193
2013-04-29,48.92,0.1624568722785859,0,0.47313914066539553
2013-04-30,49.01,-0.052332948465487084,0,0.5169683852651967
2013-05-01,48.01,0.0651143888629987,0,0.46101384117398364
2013-05-02,48.08,0.042694368162429774,0,0.37265300503461346
2013-05-03,47.57,0.01313731377767372,0,0.5467481286225077
2013-05-06,48.18,0.052350563627172775,0,0.432537119576316
2013-05-07,49.14,0.12100104972972545,0,0.44285566001524473
2013-05-08,49.76,0.1066034168077473,0,0.45813953577772515
2013-05-09,49.04,0.10656151642790623,0,0.49123297406077454
2013-05-10,48.96,0.020349564938727166,0,0.45677325293149723
2013-05-13,49.67,0.10678988333469458,0,0.41463668354706107
2013-05-14,50.23,0.11204374482644831,0,0.5496122255221098
2013-05-15,51.09,0.18311877768257975,0,0.4216323631725421
2013-05-16,50.97,0.09170458903003087,0,0.3908567020918677
2013-05-17,52.3,0.0464929892361366,0,0.5245265847101869
2013-05-20,52.29,0.10614913020682994,0,0.5317487642135635
2013-05-21,53.02,0.23373276133165877,0,0.46329237510759874
2013-05-22,53.63,0.20574233216278662,0,0.5142327642895826
2013-05-23,53.35,0.11677940012841848,0,0.48632372421681647
2013-05-24,53.66,0.18545893559130097,0,0.565141065705826
2013-05-28,54.6,0.22806125377148068,0,0.5335349230945826
2013-05-29,54.67,0.16179575752967634,0,0.48879313205043134
2013-05-30,55.62,0.13920470701321502,0,0.5110176934447019
2013-05-31,54.59,0.13624228172229813,0,0.43172619237487647
2013-06-03,54.49,0.1263255579470467,0,0.44035588833762995
2013-06-04,54.04,0.10229590336632594,0,0.4668866329288863
2013-06-05,53.03,0.11279500584498196,0,0.4308707109260545
2013-06-06,53.5,0.033926890264189255,0,0.4728076697654447
2013-06-07,54.27,0.1037458478028238,0,0.41329637767769056
2013-06-10,54.36,0.18174886585880792,0,0.4418719709272516
2013-06-11,53.49,0.06955942143442147,0,0.5129385500218834
2013-06-12,53.18,0.14275909164170714,0,0.516114448304574
2013-06-13,54.17,0.08254767679723085,0,0.48230038607152714
2013-06-14,53.13,0.07975023579982818,0,0.4229015966295175
2013-06-17,53.85,0.11886060886502589,0,0.4759343243132997
2013-06-18,54.11,0.1520512487402368,0,0.45563361792528445
2013-06-19,53.55,0.12679092485302498,0,0.5108248519124503
2013-06-20,52.48,0.09565873539669052,0,0.45268279115951504
2013-06-21,51.96,0.18760995543267742,0,0.45349122839777056
2013-06-24,50.92,0.1378370167843853,0,0.42772597265470064
2013-06-25,52.08,0.16582586645086653,0,0.36664465195715135
2013-06-26,52.5,0.1432635851959831,0,0.43934228430885736
2013-06-27,53.15,0.1266598406442158,0,0.4278322478322478
2013-06-28,52.79,0.12841068571844116,0,0.4392016462304419
2013-07-01,52.49,0.16729504299747053,0,0.45455392573696124
2013-07-02,52.8,0.24874895071487113,0,0.5909951987054612
2013-07-03,52.77,0.2766372450218841,0,0.4422305574699862
2013-07-05,53.99,0.1639253117071745,0,0.4199305614501695
2013-07-08,54.7,0.030755282154393816,0,0.45747091106862664
2013-07-09,54.89,0.10798770734626004,0,0.48495010106852204
2013-07-10,54.83,0.09852783905201722,0,0.4703410047026257
2013-07-11,55.14,0.201898681450814,0,0.47116998916527253
2013-07-12,54.97,0.10725566592808992,0,0.5109602980805115
2013-07-15,54.89,0.11898122209719685,0,0.42950058866123836
2013-07-16,55.01,0.14920995564892564,0,0.4354497948674436
2013-07-17,55.27,0.0690756783972596,0,0.46760056446666265
2013-07-18,56.37,0.17621510283558436,0,0.44769359255202695
2013-07-19,56.16,0.02608409872734959,0,0.39998994580941405
2013-07-22,56.56,0.04541669509692354,0,0.5452258090623257
2013-07-23,56.67,0.10416431564016805,0,0.513540961563689
2013-07-24,56.63,0.11224656189852272,0,0.477046647615275
2013-07-25,56.5,0.12407474747474753,0,0.44399551066217696
2013-07-26,56.05,0.0688082474892973,0,0.2842983280668627
2013-07-29,55.69,0.08524439430444916,0,0.46039993229041826
2013-07-30,55.33,0.1849518472234604,0,0.5065870386073899
2013-07-31,55.73,0.19188506146577472,0,0.4908037484817678
2013-08-01,56.54,0.22216804784194635,0,0.5210673559054863
2013-08-02,56.49,0.18042783343381066,0,0.5088050477207355
2013-08-05,56.1,0.16648183113580114,0,0.48190565345876446
2013-08-06,55.49,0.11206640349035359,0,0.5307927113395865
2013-08-07,55.3,-0.1583194218979387,0,0.5354419181202151
2013-08-08,54.83,-0.217984438761973,0,0.5553290421728034
2013-08-09,54.52,-0.011590589394942953,0,0.4085253807627702
2013-08-12,54.09,0.10754728649750736,0,0.44248632832261275
2013-08-13,54.29,0.037187884068626956,0,0.4627197675186573
2013-08-14,54.15,0.032059404863891944,0,0.4051567550445761
2013-08-15,53.29,-0.09664689856225439,0,0.4873568704413085
2013-08-16,53.29,0.09354192031926409,0,0.44596302582098113
2013-08-19,51.83,0.08251992519440429,0,0.48655878894767607
2013-08-20,52.12,0.07270450293516593,0,0.5046472784939642
2013-08-21,51.63,-0.002695898222974865,0,0.5078515930947576
2013-08-22,52.21,-0.020734820622015742,0,0.5267226812257313
2013-08-23,52.32,0.011809154654584764,0,0.4420082571749228
2013-08-26,51.8,0.10761542122798656,0,0.4820486276376325
2013-08-27,50.6,0.039603945081724705,0,0.3502454710513355
2013-08-28,50.58,0.13428189577710345,0,0.45393621258985273
2013-08-29,50.7,0.1294190362382326,0,0.4639586339586338
2013-08-30,50.53,0.21115237753847407,0,0.6834940044544721
2013-09-03,51.13,0.21230692281198166,0,0.5077101268811459
2013-09-04,51.87,0.18711690122635935,0,0.4100795665622797
2013-09-05,52.11,0.09571198434206545,0,0.4311155300586218
2013-09-06,52.56,0.037373852787472614,0,0.3792822650638017
